#Station Number    Run    Start    End    Run Type    antennaIceA#I1    antennaIceB#I1    opIceA#I1    opIceB#I1    attIceA#I1    attIceB#I1    Run_Start_Type    Run_End_Type    enableExtTrigger#I1    Quality    aComment    uComment
ARA01  10923   1524258024   1524268825       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10924   1524268826   1524279627       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10925   1524279629   1524290430       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10926   1524290432   1524296341       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10927   1524296343   1524302102       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10928   1524302104   1524312905       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10930   1524313941   1524319528       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10931   1524319530   1524330331       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10932   1524330333   1524341134       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10933   1524341136   1524351937       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10934   1524351939   1524362740       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA01  10935   1524362742   1524373543       Data  1  0  1  0  7  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10456   1524268483   1524279284       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10457   1524279286   1524290087       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10458   1524290089   1524300890       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10459   1524300892   1524311693       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10460   1524311695   1524322496       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10462   1524323538   1524334339       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10463   1524334341   1524345143       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10464   1524345144   1524348729       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10465   1524348731   1524359532       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10466   1524359534   1524370335       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA02  10467   1524370337   1524381138       Data  0  0  0  1  0  0  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10713   1524267175   1524277976       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10715   1524287716   1524298517       Data  0  0  0  1  0  7  User: (null) ; Log: (null)      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10722   1524354618   1524365419       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA03  10723   1524365420   1524376221       Data  0  0  0  1  0  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3879   1524283225   1524294026       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
ARA04   3880   1524294029   1524304830       Data  0  0  1  1  7  7  Timed start by ARAd      Stopped by ARAd  0       normal                             NA                             NA
